"","road.road","chainage.road","lrp","lat.road","lon.road","type.road","condition","road.bridge","chainage.bridge","lat.bridge","lon.bridge","type.bridge","destination"
"1073","N1",405.058,"LRP410a",21.2639722,92.1141944,"Bridge",NA,"N1",405.058,21.2639722,92.1141944,"Bridge","LRP410b"
"1074","N1",405.103,"LRP410b",21.2637222,92.1144722,"Bridge",NA,"N1",405.103,21.2637222,92.1144722,"Bridge","LRP410c"
"1075","N1",405.337,"LRP410c",21.2623611,92.1161667,"Bridge",NA,"N1",405.337,21.2623611,92.1161667,"Bridge","LRP410d"
"1076","N1",405.355,"LRP410d",21.26225,92.1163056,"Bridge",NA,"N1",405.355,21.26225,92.1163056,"Bridge","LRP411"
"1077","N1",406.07,"LRP411",21.2580278,92.1214438,"KmPost",NA,"N1",406.07,21.2580278,92.1214438,"KmPost","LRP411a"
"1078","N1",406.294,"LRP411a",21.2565556,92.122916,"Bridge",NA,"N1",406.294,21.2565556,92.122916,"Bridge","LRP411b"
"1079","N1",406.307,"LRP411b",21.2565,92.1229716,"Bridge",NA,"N1",406.307,21.2565,92.1229716,"Bridge","LRP411c"
"1080","N1",406.546,"LRP411c",21.2550278,92.1245827,"Culvert",NA,"N1",406.546,21.2550278,92.1245827,"Culvert","LRP411d"
"1081","N1",406.796,"LRP411d",21.2537778,92.1266382,"Culvert",NA,"N1",406.796,21.2537778,92.1266382,"Culvert","LRP412"
"1082","N1",407.072,"LRP412",21.2521944,92.1286104,"KmPost",NA,"N1",407.072,21.2521944,92.1286104,"KmPost","LRP412a"
"1083","N1",407.089,"LRP412a",21.2521111,92.1287493,"Culvert",NA,"N1",407.089,21.2521111,92.1287493,"Culvert","LRP412b"
"1084","N1",407.209,"LRP412b",21.2504722,92.1307493,"Bridge",NA,"N1",407.209,21.2504722,92.1307493,"Bridge","LRP412c"
"1085","N1",407.299,"LRP412c",21.2504167,92.1307493,"Bridge",NA,"N1",407.299,21.2504167,92.1307493,"Bridge","LRP412d"
"1086","N1",408.08,"LRP412d",21.248083,92.1341108,"Bridge",NA,"N1",408.08,21.248083,92.1341108,"Bridge","LRP412e"
"1087","N1",408.093,"LRP412e",21.2479997,92.1342219,"Bridge",NA,"N1",408.093,21.2479997,92.1342219,"Bridge","LRP413"
"1088","N1",408.134,"LRP413",21.2462219,92.1364719,"KmPost",NA,"N1",408.134,21.2462219,92.1364719,"KmPost","LRP413a"
"1089","N1",408.434,"LRP413a",21.2447497,92.1389441,"SideRoad,Left",NA,"N1",408.434,21.2447497,92.1389441,"SideRoad,Left","LRP413b"
"1090","N1",408.817,"LRP413b",21.242333,92.1413608,"Bridge",NA,"N1",408.817,21.242333,92.1413608,"Bridge","LRP413c"
"1091","N1",408.839,"LRP413c",21.2422219,92.1415552,"Bridge",NA,"N1",408.839,21.2422219,92.1415552,"Bridge","LRP414"
"1092","N1",409.141,"LRP414",21.2412497,92.1440552,"KmPost",NA,"N1",409.141,21.2412497,92.1440552,"KmPost","LRP415"
"1093","N1",410.121,"LRP415",21.2357774,92.1511667,"KmPost",NA,"N1",410.121,21.2357774,92.1511667,"KmPost","LRP416"
"1094","N1",411.119,"LRP416",21.236333,92.1586667,"KmPost",NA,"N1",411.119,21.236333,92.1586667,"KmPost","LRP417"
"1095","N1",412.129,"LRP417",21.2283604,92.1617222,"KmPost",NA,"N1",412.129,21.2283604,92.1617222,"KmPost","LRP417a"
"1096","N1",412.394,"LRP417a",21.2261382,92.1611667,"Culvert",NA,"N1",412.394,21.2261382,92.1611667,"Culvert","LRP417b"
"1097","N1",412.603,"LRP417b",21.2243327,92.1614444,"Culvert",NA,"N1",412.603,21.2243327,92.1614444,"Culvert","LRP418"
"1098","N1",413.131,"LRP418",21.2198049,92.1618611,"KmPost",NA,"N1",413.131,21.2198049,92.1618611,"KmPost","LRP418a"
"1099","N1",413.531,"LRP418a",21.2165556,92.1626944,"Culvert",NA,"N1",413.531,21.2165556,92.1626944,"Culvert","LRP418b"
"1100","N1",413.834,"LRP418b",21.2152778,92.1649722,"Culvert",NA,"N1",413.834,21.2152778,92.1649722,"Culvert","LRP418c"
"1101","N1",414.03,"LRP418c",21.2142778,92.166666,"Culvert",NA,"N1",414.03,21.2142778,92.166666,"Culvert","LRP419"
"1102","N1",414.136,"LRP419",21.21375,92.1674438,"KmPost",NA,"N1",414.136,21.21375,92.1674438,"KmPost","LRP419a"
"1103","N1",414.264,"LRP419a",21.2127222,92.1678882,"Culvert",NA,"N1",414.264,21.2127222,92.1678882,"Culvert","LRP419b"
"1104","N1",414.508,"LRP419b",21.2105833,92.1681382,"Culvert",NA,"N1",414.508,21.2105833,92.1681382,"Culvert","LRP419c"
"1105","N1",414.608,"LRP419c",21.2096944,92.168416,"Culvert",NA,"N1",414.608,21.2096944,92.168416,"Culvert","LRP420"
"1106","N1",415.144,"LRP420",21.2056389,92.1703327,"KmPost",NA,"N1",415.144,21.2056389,92.1703327,"KmPost","LRP420a"
"1107","N1",415.671,"LRP420a",21.2011389,92.170416,"Culvert",NA,"N1",415.671,21.2011389,92.170416,"Culvert","LRP420b"
"1108","N1",415.919,"LRP420b",21.1989997,92.1703604,"Culvert",NA,"N1",415.919,21.1989997,92.1703604,"Culvert","LRP420c"
"1109","N1",416.044,"LRP420c",21.1977219,92.1705549,"SideRoad,Left",NA,"N1",416.044,21.1977219,92.1705549,"SideRoad,Left","LRP421"
"1110","N1",416.157,"LRP421",21.1969441,92.1707493,"KmPost",NA,"N1",416.157,21.1969441,92.1707493,"KmPost","LRP421a"
"1111","N1",416.204,"LRP421a",21.1965552,92.1708604,"Culvert",NA,"N1",416.204,21.1965552,92.1708604,"Culvert","LRP421b"
"1112","N1",416.688,"LRP421b",21.1925552,92.1697216,"Bridge",NA,"N1",416.688,21.1925552,92.1697216,"Bridge","LRP421c"
"1113","N1",416.73,"LRP421c",21.1923052,92.1695271,"Bridge",NA,"N1",416.73,21.1923052,92.1695271,"Bridge","LRP421d"
"1114","N1",416.991,"LRP421d",21.1906108,92.167916,"Culvert",NA,"N1",416.991,21.1906108,92.167916,"Culvert","LRP422"
"1115","N1",417.164,"LRP422",21.1897497,92.166666,"KmPost",NA,"N1",417.164,21.1897497,92.166666,"KmPost","LRP422a"
"1116","N1",417.621,"LRP422a",21.1866386,92.1638056,"Culvert",NA,"N1",417.621,21.1866386,92.1638056,"Culvert","LRP422b"
"1117","N1",417.934,"LRP422b",21.1859441,92.1610833,"Bridge",NA,"N1",417.934,21.1859441,92.1610833,"Bridge","LRP422c"
"1118","N1",417.957,"LRP422c",21.185833,92.1609167,"Bridge",NA,"N1",417.957,21.185833,92.1609167,"Bridge","LRP423"
"1119","N1",418.19,"LRP423",21.1843052,92.1594167,"KmPost",NA,"N1",418.19,21.1843052,92.1594167,"KmPost","LRP423a"
"1120","N1",418.889,"LRP423a",21.178666,92.1574722,"Culvert",NA,"N1",418.889,21.178666,92.1574722,"Culvert","LRP424"
"1121","N1",419.18,"LRP424",21.1761938,92.1566111,"KmPost",NA,"N1",419.18,21.1761938,92.1566111,"KmPost","LRP424a"
"1122","N1",419.423,"LRP424a",21.1742771,92.1557222,"Culvert",NA,"N1",419.423,21.1742771,92.1557222,"Culvert","LRP424b"
"1123","N1",419.705,"LRP424b",21.1718327,92.1551389,"Culvert",NA,"N1",419.705,21.1718327,92.1551389,"Culvert","LRP424c"
"1124","N1",419.948,"LRP424c",21.1698049,92.1545833,"Bridge",NA,"N1",419.948,21.1698049,92.1545833,"Bridge","LRP424d"
"1125","N1",419.996,"LRP424d",21.1694993,92.1543056,"Bridge",NA,"N1",419.996,21.1694993,92.1543056,"Bridge","LRP424e"
"1126","N1",420.151,"LRP424e",21.168416,92.1532778,"Culvert",NA,"N1",420.151,21.168416,92.1532778,"Culvert","LRP425"
"1127","N1",420.261,"LRP425",21.1677216,92.1527778,"KmPost",NA,"N1",420.261,21.1677216,92.1527778,"KmPost","LRP425a"
"1128","N1",420.326,"LRP425a",21.1673327,92.1524167,"Culvert",NA,"N1",420.326,21.1673327,92.1524167,"Culvert","LRP425b"
"1129","N1",420.579,"LRP425b",21.1652222,92.1521667,"Bridge",NA,"N1",420.579,21.1652222,92.1521667,"Bridge","LRP425c"
"1130","N1",420.611,"LRP425c",21.1649444,92.1521944,"Bridge",NA,"N1",420.611,21.1649444,92.1521944,"Bridge","LRP425d"
"1131","N1",420.806,"LRP425d",21.16325,92.1522222,"Culvert",NA,"N1",420.806,21.16325,92.1522222,"Culvert","LRP425e"
"1132","N1",420.895,"LRP425e",21.1624722,92.1522778,"Culvert",NA,"N1",420.895,21.1624722,92.1522778,"Culvert","LRP425f"
"1133","N1",421.131,"LRP425f",21.1604167,92.1525,"Culvert",NA,"N1",421.131,21.1604167,92.1525,"Culvert","LRP426"
"1134","N1",421.239,"LRP426",21.1595,92.1526111,"KmPost",NA,"N1",421.239,21.1595,92.1526111,"KmPost","LRP426a"
"1135","N1",421.26,"LRP426a",21.1593056,92.1526111,"Culvert",NA,"N1",421.26,21.1593056,92.1526111,"Culvert","LRP426b"
"1136","N1",421.333,"LRP426b",21.1586667,92.1525,"Culvert",NA,"N1",421.333,21.1586667,92.1525,"Culvert","LRP426c"
"1137","N1",421.688,"LRP426c",21.1556389,92.1527778,"Culvert",NA,"N1",421.688,21.1556389,92.1527778,"Culvert","LRP426d"
"1138","N1",421.905,"LRP426d",21.1537778,92.1528611,"Culvert",NA,"N1",421.905,21.1537778,92.1528611,"Culvert","LRP426e"
"1139","N1",422.117,"LRP426e",21.1521944,92.1535278,"Culvert",NA,"N1",422.117,21.1521944,92.1535278,"Culvert","LRP427"
"1140","N1",422.315,"LRP427",21.1507222,92.1545,"KmPost",NA,"N1",422.315,21.1507222,92.1545,"KmPost","LRP427a"
"1141","N1",422.853,"LRP427a",21.147333,92.1574167,"Culvert",NA,"N1",422.853,21.147333,92.1574167,"Culvert","LRP427b"
"1142","N1",423.222,"LRP427b",21.1442774,92.1586389,"Bridge",NA,"N1",423.222,21.1442774,92.1586389,"Bridge","LRP427c"
"1143","N1",423.241,"LRP427c",21.1441663,92.1586944,"Bridge",NA,"N1",423.241,21.1441663,92.1586944,"Bridge","LRP428"
"1144","N1",423.322,"LRP428",21.1435274,92.1589722,"KmPost",NA,"N1",423.322,21.1435274,92.1589722,"KmPost","LRP428a"
"1145","N1",423.57,"LRP428a",21.1414997,92.1599167,"Bridge",NA,"N1",423.57,21.1414997,92.1599167,"Bridge","LRP428b"
"1146","N1",423.631,"LRP428b",21.1410552,92.1602222,"Bridge",NA,"N1",423.631,21.1410552,92.1602222,"Bridge","LRP428c"
"1147","N1",424.234,"LRP428c",21.1381108,92.1648611,"Culvert",NA,"N1",424.234,21.1381108,92.1648611,"Culvert","LRP429"
"1148","N1",424.35,"LRP429",21.1379719,92.1659167,"KmPost",NA,"N1",424.35,21.1379719,92.1659167,"KmPost","LRP429a"
"1149","N1",424.473,"LRP429a",21.137833,92.1671104,"Culvert",NA,"N1",424.473,21.137833,92.1671104,"Culvert","LRP429b"
"1150","N1",424.604,"LRP429b",21.1375552,92.1683049,"Culvert",NA,"N1",424.604,21.1375552,92.1683049,"Culvert","LRP429c"
"1151","N1",424.875,"LRP429c",21.1372219,92.1708882,"Culvert",NA,"N1",424.875,21.1372219,92.1708882,"Culvert","LRP429d"
"1152","N1",425.075,"LRP429d",21.1371108,92.1727771,"Culvert",NA,"N1",425.075,21.1371108,92.1727771,"Culvert","LRP429e"
"1153","N1",425.195,"LRP429e",21.1368886,92.173916,"Bridge",NA,"N1",425.195,21.1368886,92.173916,"Bridge","LRP429f"
"1154","N1",425.225,"LRP429f",21.1367219,92.1741382,"Bridge",NA,"N1",425.225,21.1367219,92.1741382,"Bridge","LRP430"
"1155","N1",425.353,"LRP430",21.1363886,92.1752493,"KmPost",NA,"N1",425.353,21.1363886,92.1752493,"KmPost","LRP430a"
"1156","N1",425.385,"LRP430a",21.1363608,92.1755549,"Culvert",NA,"N1",425.385,21.1363608,92.1755549,"Culvert","LRP430b"
"1157","N1",425.598,"LRP430b",21.1353886,92.1770827,"Culvert",NA,"N1",425.598,21.1353886,92.1770827,"Culvert","LRP430c"
"1158","N1",426.092,"LRP430c",21.1333886,92.1806938,"Bridge",NA,"N1",426.092,21.1333886,92.1806938,"Bridge","LRP430d"
"1159","N1",426.109,"LRP430d",21.1333608,92.1808327,"Bridge",NA,"N1",426.109,21.1333608,92.1808327,"Bridge","LRP430e"
"1160","N1",426.285,"LRP430e",21.1329438,92.1824438,"Culvert",NA,"N1",426.285,21.1329438,92.1824438,"Culvert","LRP431"
"1161","N1",426.382,"LRP431",21.1326938,92.183333,"KmPost",NA,"N1",426.382,21.1326938,92.183333,"KmPost","LRP431a"
"1162","N1",426.542,"LRP431a",21.1319716,92.1846108,"Culvert",NA,"N1",426.542,21.1319716,92.1846108,"Culvert","LRP431b"
"1163","N1",426.716,"LRP431b",21.1309716,92.1856941,"Culvert",NA,"N1",426.716,21.1309716,92.1856941,"Culvert","LRP432"
"1164","N1",427.382,"LRP432",21.1269438,92.1902219,"KmPost",NA,"N1",427.382,21.1269438,92.1902219,"KmPost","LRP432a"
"1165","N1",427.394,"LRP432a",21.1268327,92.1902774,"Culvert",NA,"N1",427.394,21.1268327,92.1902774,"Culvert","LRP432b"
"1166","N1",427.731,"LRP432b",21.1242771,92.1918886,"Culvert",NA,"N1",427.731,21.1242771,92.1918886,"Culvert","LRP432c"
"1167","N1",427.772,"LRP432c",21.1239993,92.1919997,"Culvert",NA,"N1",427.772,21.1239993,92.1919997,"Culvert","LRP432d"
"1168","N1",427.906,"LRP432d",21.1229993,92.1926663,"Culvert",NA,"N1",427.906,21.1229993,92.1926663,"Culvert","LRP432e"
"1169","N1",428.019,"LRP432e",21.122166,92.1931941,"Culvert",NA,"N1",428.019,21.122166,92.1931941,"Culvert","LRP432f"
"1170","N1",428.104,"LRP432f",21.1214993,92.1935552,"Culvert",NA,"N1",428.104,21.1214993,92.1935552,"Culvert","LRP433"
"1171","N1",428.387,"LRP433",21.1198604,92.1954719,"KmPost",NA,"N1",428.387,21.1198604,92.1954719,"KmPost","LRP433a"
"1172","N1",428.498,"LRP433a",21.1190827,92.1960274,"Culvert",NA,"N1",428.498,21.1190827,92.1960274,"Culvert","LRP433b"
"1173","N1",428.691,"LRP433b",21.1175827,92.1966663,"Culvert",NA,"N1",428.691,21.1175827,92.1966663,"Culvert","LRP433c"
"1174","N1",428.818,"LRP433c",21.1165,92.1969163,"Culvert",NA,"N1",428.818,21.1165,92.1969163,"Culvert","LRP433d"
"1175","N1",428.869,"LRP433d",21.1161389,92.1969997,"Culvert",NA,"N1",428.869,21.1161389,92.1969997,"Culvert","LRP433e"
"1176","N1",428.908,"LRP433e",21.1158333,92.1971386,"SideRoad,Right",NA,"N1",428.908,21.1158333,92.1971386,"SideRoad,Right","LRP433f"
"1177","N1",428.995,"LRP433f",21.1151667,92.1975552,"Bridge",NA,"N1",428.995,21.1151667,92.1975552,"Bridge","LRP433g"
"1178","N1",429.073,"LRP433g",21.1146111,92.1979719,"Bridge",NA,"N1",429.073,21.1146111,92.1979719,"Bridge","LRP434"
"1179","N1",429.45,"LRP434",21.1121111,92.2002778,"KmPost",NA,"N1",429.45,21.1121111,92.2002778,"KmPost","LRP434a"
"1180","N1",429.497,"LRP434a",21.1118611,92.2006389,"Culvert",NA,"N1",429.497,21.1118611,92.2006389,"Culvert","LRP434b"
"1181","N1",429.812,"LRP434b",21.1090556,92.2045278,"Culvert",NA,"N1",429.812,21.1090556,92.2045278,"Culvert","LRP434c"
"1182","N1",430.242,"LRP434c",21.1078333,92.2058611,"Culvert",NA,"N1",430.242,21.1078333,92.2058611,"Culvert","LRP434d"
"1183","N1",430.44,"LRP434d",21.1078333,92.2069444,"Culvert",NA,"N1",430.44,21.1078333,92.2069444,"Culvert","LRP435"
"1184","N1",430.51,"LRP435",21.1058333,92.20725,"KmPost",NA,"N1",430.51,21.1058333,92.20725,"KmPost","LRP435a"
"1185","N1",430.574,"LRP435a",21.1053611,92.2073889,"Culvert",NA,"N1",430.574,21.1053611,92.2073889,"Culvert","LRP435b"
"1186","N1",430.694,"LRP435b",21.1043611,92.2075278,"Culvert",NA,"N1",430.694,21.1043611,92.2075278,"Culvert","LRP435c"
"1187","N1",430.901,"LRP435c",21.1026389,92.2077778,"Culvert",NA,"N1",430.901,21.1026389,92.2077778,"Culvert","LRP435d"
"1188","N1",431.073,"LRP435d",21.1012778,92.2081389,"Culvert",NA,"N1",431.073,21.1012778,92.2081389,"Culvert","LRP435e"
"1189","N1",431.293,"LRP435e",21.0996386,92.2091667,"Culvert",NA,"N1",431.293,21.0996386,92.2091667,"Culvert","LRP436"
"1190","N1",431.578,"LRP436",21.0975552,92.2105,"KmPost",NA,"N1",431.578,21.0975552,92.2105,"KmPost","LRP436a"
"1191","N1",431.606,"LRP436a",21.097333,92.2106111,"Culvert",NA,"N1",431.606,21.097333,92.2106111,"Culvert","LRP436b"
"1192","N1",432.005,"LRP436b",21.0939441,92.2118611,"Bridge",NA,"N1",432.005,21.0939441,92.2118611,"Bridge","LRP436c"
"1193","N1",432.041,"LRP436c",21.0936663,92.2119444,"Bridge",NA,"N1",432.041,21.0936663,92.2119444,"Bridge","LRP436d"
"1194","N1",432.199,"LRP436d",21.0923052,92.2123333,"Culvert",NA,"N1",432.199,21.0923052,92.2123333,"Culvert","LRP436e"
"1195","N1",432.434,"LRP436e",21.090333,92.2129444,"Culvert",NA,"N1",432.434,21.090333,92.2129444,"Culvert","LRP437"
"1196","N1",432.578,"LRP437",21.0891941,92.2135,"KmPost",NA,"N1",432.578,21.0891941,92.2135,"KmPost","LRP437a"
"1197","N1",432.924,"LRP437a",21.0864997,92.2151111,"Culvert",NA,"N1",432.924,21.0864997,92.2151111,"Culvert","LRP437b"
"1198","N1",432.992,"LRP437b",21.0859441,92.2153889,"Culvert",NA,"N1",432.992,21.0859441,92.2153889,"Culvert","LRP437c"
"1199","N1",433.245,"LRP437c",21.0838608,92.2161111,"Culvert / Culvert",NA,"N1",433.245,21.0838608,92.2161111,"Culvert / Culvert","LRP438"
"1200","N1",433.578,"LRP438",21.0811104,92.2169438,"KmPost",NA,"N1",433.578,21.0811104,92.2169438,"KmPost","LRP438a"
"1201","N1",433.683,"LRP438a",21.0803049,92.2174993,"Culvert",NA,"N1",433.683,21.0803049,92.2174993,"Culvert","LRP438b"
"1202","N1",433.944,"LRP438b",21.0783327,92.2186382,"Culvert",NA,"N1",433.944,21.0783327,92.2186382,"Culvert","LRP438c"
"1203","N1",434.003,"LRP438c",21.077916,92.2189993,"Culvert",NA,"N1",434.003,21.077916,92.2189993,"Culvert","LRP438d"
"1204","N1",434.263,"LRP438d",21.0765549,92.2209993,"Culvert",NA,"N1",434.263,21.0765549,92.2209993,"Culvert","LRP438e"
"1205","N1",434.522,"LRP438e",21.0745271,92.2220549,"Culvert",NA,"N1",434.522,21.0745271,92.2220549,"Culvert","LRP439"
"1206","N1",434.668,"LRP439",21.0735271,92.2226104,"KmPost",NA,"N1",434.668,21.0735271,92.2226104,"KmPost","LRP439a"
"1207","N1",434.778,"LRP439a",21.0728327,92.2232216,"Culvert",NA,"N1",434.778,21.0728327,92.2232216,"Culvert","LRP439b"
"1208","N1",434.96,"LRP439b",21.071666,92.2242216,"Culvert",NA,"N1",434.96,21.071666,92.2242216,"Culvert","LRP439c"
"1209","N1",435.272,"LRP439c",21.0691104,92.2246382,"Culvert",NA,"N1",435.272,21.0691104,92.2246382,"Culvert","LRP439d"
"1210","N1",435.522,"LRP439d",21.0668882,92.2246104,"Culvert",NA,"N1",435.522,21.0668882,92.2246104,"Culvert","LRP440"
"1211","N1",435.668,"LRP440",21.0655833,92.2245549,"KmPost",NA,"N1",435.668,21.0655833,92.2245549,"KmPost","LRP440a"
"1212","N1",435.746,"LRP440a",21.0650556,92.2245271,"Culvert",NA,"N1",435.746,21.0650556,92.2245271,"Culvert","LRP440b"
"1213","N1",436.007,"LRP440b",21.063,92.2254993,"Culvert",NA,"N1",436.007,21.063,92.2254993,"Culvert","LRP440c"
"1214","N1",436.195,"LRP440c",21.0615556,92.2262771,"Culvert",NA,"N1",436.195,21.0615556,92.2262771,"Culvert","LRP440d"
"1215","N1",436.399,"LRP440d",21.0597778,92.2263882,"Bridge",NA,"N1",436.399,21.0597778,92.2263882,"Bridge","LRP440e"
"1216","N1",436.414,"LRP440e",21.0596667,92.2263882,"Bridge",NA,"N1",436.414,21.0596667,92.2263882,"Bridge","LRP441"
"1217","N1",436.756,"LRP441",21.0565833,92.2266104,"KmPost",NA,"N1",436.756,21.0565833,92.2266104,"KmPost","LRP441a"
"1218","N1",436.94,"LRP441a",21.0549722,92.2268049,"Culvert",NA,"N1",436.94,21.0549722,92.2268049,"Culvert","LRP441b"
"1219","N1",437.588,"LRP441b",21.0513611,92.2302493,"Bridge",NA,"N1",437.588,21.0513611,92.2302493,"Bridge","LRP441c"
"1220","N1",437.626,"LRP441c",21.0513611,92.2305827,"Bridge",NA,"N1",437.626,21.0513611,92.2305827,"Bridge","LRP442"
"1221","N1",437.751,"LRP442",21.0513056,92.2317493,"KmPost",NA,"N1",437.751,21.0513056,92.2317493,"KmPost","LRP442a"
"1222","N1",437.815,"LRP442a",21.0512778,92.2323327,"Culvert",NA,"N1",437.815,21.0512778,92.2323327,"Culvert","LRP442b"
"1223","N1",438.004,"LRP442b",21.0507222,92.2338608,"Culvert",NA,"N1",438.004,21.0507222,92.2338608,"Culvert","LRP442c"
"1224","N1",438.332,"LRP442c",21.0479441,92.2346386,"Culvert",NA,"N1",438.332,21.0479441,92.2346386,"Culvert","LRP442d"
"1225","N1",438.713,"LRP442d",21.0446941,92.2356941,"Culvert",NA,"N1",438.713,21.0446941,92.2356941,"Culvert","LRP443"
"1226","N1",438.8,"LRP443",21.0439163,92.2359441,"KmPost",NA,"N1",438.8,21.0439163,92.2359441,"KmPost","LRP443a"
"1227","N1",439.197,"LRP443a",21.0407497,92.2374997,"Culvert",NA,"N1",439.197,21.0407497,92.2374997,"Culvert","LRP443b"
"1228","N1",439.737,"LRP443b",21.0363608,92.2396941,"Bridge",NA,"N1",439.737,21.0363608,92.2396941,"Bridge","LRP443c"
"1229","N1",439.778,"LRP443c",21.0360552,92.2398608,"Bridge",NA,"N1",439.778,21.0360552,92.2398608,"Bridge","LRP444"
"1230","N1",440.049,"LRP444",21.0338608,92.2407774,"KmPost",NA,"N1",440.049,21.0338608,92.2407774,"KmPost","LRP444a"
"1231","N1",440.252,"LRP444a",21.0321104,92.241083,"Culvert",NA,"N1",440.252,21.0321104,92.241083,"Culvert","LRP444b"
"1232","N1",440.485,"LRP444b",21.0300549,92.2413608,"Culvert",NA,"N1",440.485,21.0300549,92.2413608,"Culvert","LRP444c"
"1233","N1",440.839,"LRP444c",21.0269438,92.2416941,"Culvert",NA,"N1",440.839,21.0269438,92.2416941,"Culvert","LRP445"
"1234","N1",441.048,"LRP445",21.0249993,92.2418608,"KmPost",NA,"N1",441.048,21.0249993,92.2418608,"KmPost","LRP445a"
"1235","N1",441.292,"LRP445a",21.0228882,92.2420274,"Bridge",NA,"N1",441.292,21.0228882,92.2420274,"Bridge","LRP445b"
"1236","N1",441.327,"LRP445b",21.0226104,92.2420552,"Bridge",NA,"N1",441.327,21.0226104,92.2420552,"Bridge","LRP446"
"1237","N1",441.811,"LRP446",21.0186104,92.2431386,"KmPost",NA,"N1",441.811,21.0186104,92.2431386,"KmPost","LRP446a"
"1238","N1",442.018,"LRP446a",21.0169993,92.2440274,"Culvert",NA,"N1",442.018,21.0169993,92.2440274,"Culvert","LRP446b"
"1239","N1",442.274,"LRP446b",21.0150833,92.245333,"Culvert",NA,"N1",442.274,21.0150833,92.245333,"Culvert","LRP447"
"1240","N1",442.881,"LRP447",21.0107222,92.2487219,"KmPost",NA,"N1",442.881,21.0107222,92.2487219,"KmPost","LRP447a"
"1241","N1",442.972,"LRP447a",21.0101389,92.2492497,"Culvert",NA,"N1",442.972,21.0101389,92.2492497,"Culvert","LRP447b"
"1242","N1",443.288,"LRP447b",21.0078889,92.251,"Culvert",NA,"N1",443.288,21.0078889,92.251,"Culvert","LRP447c"
"1243","N1",443.489,"LRP447c",21.0064444,92.2520833,"Culvert",NA,"N1",443.489,21.0064444,92.2520833,"Culvert","LRP448"
"1244","N1",443.913,"LRP448",21.0029444,92.2531944,"KmPost",NA,"N1",443.913,21.0029444,92.2531944,"KmPost","LRP448a"
"1245","N1",444.358,"LRP448a",20.9990274,92.2537778,"Bridge",NA,"N1",444.358,20.9990274,92.2537778,"Bridge","LRP448b"
"1246","N1",444.408,"LRP448b",20.9986386,92.2538889,"Bridge",NA,"N1",444.408,20.9986386,92.2538889,"Bridge","LRP448c"
"1247","N1",444.911,"LRP448c",20.9942497,92.2545278,"Culvert",NA,"N1",444.911,20.9942497,92.2545278,"Culvert","LRP449"
"1248","N1",444.945,"LRP449",20.9940274,92.2546111,"KmPost",NA,"N1",444.945,20.9940274,92.2546111,"KmPost","LRP449a"
"1249","N1",445.687,"LRP449a",20.9875274,92.2545556,"Culvert",NA,"N1",445.687,20.9875274,92.2545556,"Culvert","LRP450"
"1250","N1",445.964,"LRP450",20.9852774,92.2536389,"KmPost",NA,"N1",445.964,20.9852774,92.2536389,"KmPost","LRP450a"
"1251","N1",446.856,"LRP450a",20.9778049,92.25075,"Bridge",NA,"N1",446.856,20.9778049,92.25075,"Bridge","LRP450b"
"1252","N1",446.888,"LRP450b",20.9775827,92.2506111,"Bridge",NA,"N1",446.888,20.9775827,92.2506111,"Bridge","LRP451"
"1253","N1",446.964,"LRP451",20.9769438,92.2502222,"KmPost",NA,"N1",446.964,20.9769438,92.2502222,"KmPost","LRP451a"
"1254","N1",447.825,"LRP451a",20.9697216,92.2485552,"Culvert",NA,"N1",447.825,20.9697216,92.2485552,"Culvert","LRP452"
"1255","N1",447.999,"LRP452",20.9682771,92.2488052,"KmPost",NA,"N1",447.999,20.9682771,92.2488052,"KmPost","LRP452a"
"1256","N1",448.118,"LRP452a",20.9673604,92.2491663,"Bridge",NA,"N1",448.118,20.9673604,92.2491663,"Bridge","LRP452b"
"1257","N1",448.16,"LRP452b",20.9671104,92.2494441,"Bridge",NA,"N1",448.16,20.9671104,92.2494441,"Bridge","LRP452c"
"1258","N1",448.497,"LRP452c",20.9648611,92.2515278,"Culvert",NA,"N1",448.497,20.9648611,92.2515278,"Culvert","LRP452d"
