ID,LRP,Time,TrafficTruck,TrafficBus,TrafficCar,TrafficMotorbike,TrafficBicycle
1,LRP337a,0,105.883790975915,112.193512097506,26.5650169595174,281.521458742538,72.7009309146392
1,LRP341b,0,52.3132706257049,71.9365702599931,12.4860864808243,138.910885836593,6.76865072233863
1,LRP348a,0,52.3133369258538,71.9366252558153,12.4861414766465,138.910957035082,6.76866263820102
1,LRP354c,0,52.3134032260028,86.7231805301594,12.4861964724687,138.911028233571,6.76867455406341
1,LRP376a,0,52.3134695261517,86.7232468303083,12.4862514682909,138.911099432059,6.12896305356082
1,LRP378c,0,56.1785267380331,86.7233131304572,12.486306464113,136.123260411243,5.63714260889573
1,LRP386c,0,43.8611881894917,59.4739519127142,15.0161142845032,201.985719389918,11.3036498322818
1,LRP403c,0,43.8612593879805,59.4740182128632,18.1027252691361,201.985789159472,14.6692399641555
1,LRP413a,0,43.8613305864692,59.4740845130121,18.102791569285,201.985858929026,14.6692528427324
1,LRP420c,0,43.8614017849579,59.4741508131611,18.102857869434,201.98592869858,20.8142190629579
1,LRP433e,0,43.8614729834466,59.47421711331,18.1029241695829,201.985998468134,26.3453898690951
2,LRPS,1,287.988956029984,204.899756596714,94.6014483101031,115.524503808474,44.2582012376028
2,LRPSb,1,364.518847527822,259.34961564078,119.740756245535,146.223881495295,56.019350076896
2,LRP004a,1,223.499096743724,268.624491819954,90.4589775851003,151.381730343065,57.4765001998086
2,LRP007a,1,210.777944877027,243.783551629349,96.9583297206311,188.550623160852,77.159591542644
2,LRP009a,1,379.552936097555,368.057640683467,98.947455285242,197.316653265358,77.159591542644
2,LRP012c,1,379.552959226922,368.057663812834,98.947478414609,197.316676394725,77.159614672011
2,LRP016a,1,379.552982356289,368.057686942201,98.9475015439761,197.316699524092,77.1596378013781
2,LRP020a,1,301.445109894767,188.273117015222,113.264579735768,67.2602687123845,9.57384449436297
2,LRP023a,1,301.445133024134,188.273140144589,113.264602865135,67.2602918417515,9.57386873175989
2,LRP031a,1,301.445156153501,188.273163273956,113.264625994502,67.2603149711186,9.57389296915681
2,LRP036a,1,301.445179282868,188.273186403323,113.264649123869,67.2603381004856,9.57391720655372
2,LRP038c,1,282.155287179549,135.445712105983,68.6943588563679,44.3160060063697,11.407827643832
2,LRP046b,1,282.155310308916,135.44573523535,68.6943819857349,44.3160291357367,11.4078629615277
2,LRP047a,1,282.155333438283,135.445758364717,68.6944051151019,44.3160522651037,11.4078982792235
2,LRP056c,1,282.15535656765,135.445781494084,68.694428244469,44.3160753944708,14.0345159423098
2,LRP063a,1,282.155379697017,135.445804623451,68.694451373836,46.4390948667337,14.0345593916129
2,LRP070b,1,299.409887501665,152.908476731372,70.8917412417201,121.47807572143,25.2879288923334
2,LRP077a,1,313.753369700529,152.908499860739,70.8917643710871,121.478099958827,32.0081734641979
